N,beta1,beta2,beta3,cor_xm,rel,method,par,coverage,rmse,rse_bias,std_bias,REPLICATIONS,N_lab,beta1_lab,beta2_lab,beta3_lab,cor_xm_lab,rel_lab
250,1,0.9,0.75,0.3,0.7,tspa,yint,0.924,0.0945037576921651,-0.0752814876699116,0.13717876092253856,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.7
250,1,0.9,0.75,0.3,0.7,upi,yint,0.8634999999999999,0.10660236911542362,-0.2490899499458049,-0.220686577711147,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.7
250,1,0.9,0.75,0.3,0.8,rapi,yint,0.9339999999999999,0.07976178930951919,-0.05208248385786529,0.1844737530548603,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.8
250,1,0.9,0.75,0.3,0.8,tspa,yint,0.923,0.07971172442692681,-0.0770824832379916,0.1426329354712711,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.8
250,1,0.9,0.75,0.3,0.8,upi,yint,0.9095,0.08002769914463592,-0.12439316713342985,-0.03789223368308753,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.8
250,1,0.9,0.75,0.3,0.9,rapi,yint,0.9365,0.06699602231374342,-0.04121308361679332,0.12388320768014183,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.9
250,1,0.9,0.75,0.3,0.9,tspa,yint,0.9255,0.06965806467672059,-0.07492179167581692,0.14577688388221685,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.9
250,1,0.9,0.75,0.3,0.9,upi,yint,0.922,0.06859665799357359,-0.08224594428221166,0.06443471331111673,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.9
250,1,0.9,0.75,0.6,0.7,rapi,yint,0.884,0.11093960053236987,-0.05380134673270687,0.6535417534271718,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.7
250,1,0.9,0.75,0.6,0.7,tspa,yint,0.868,0.105975243417001,-0.11745208652332717,0.5816446303100808,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.7
250,1,0.9,0.75,0.6,0.7,upi,yint,0.8594999999999999,0.10192023617339484,-0.2325248153939513,0.26462086981747357,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.7
250,1,0.9,0.75,0.6,0.8,rapi,yint,0.904,0.08481826075722416,-0.036729326333177714,0.5359701047974555,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.8
250,1,0.9,0.75,0.6,0.8,tspa,yint,0.8375,0.09459122193329389,-0.14111541700711805,0.6324097504067653,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.8
250,1,0.9,0.75,0.6,0.8,upi,yint,0.8585,0.08931492943103778,-0.17210862987077957,0.47680618019928406,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.8
250,1,0.9,0.75,0.6,0.9,rapi,yint,0.9505,0.06131319414751286,0.04409327663945284,0.29536933130509957,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.9
250,1,0.9,0.75,0.6,0.9,tspa,yint,0.8505,0.08231398769410703,-0.1194785388634485,0.6448630764836675,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.9
250,1,0.9,0.75,0.6,0.9,upi,yint,0.8574999999999999,0.07962306323894336,-0.12908695946475957,0.5709514793855209,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.9
250,1,0.9,0.8,0,0.7,rapi,yint,0.928,0.09913116785410071,-0.0776308129505342,0.12429745264242645,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.7
250,1,0.9,0.8,0,0.7,tspa,yint,0.9345,0.0953170432091883,-0.062375482973247465,0.03567563091898104,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.7
250,1,0.9,0.8,0,0.7,upi,yint,0.85,0.11213850316973223,-0.2531485907401545,-0.2601493103430522,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.7
250,1,0.9,0.8,0,0.8,rapi,yint,0.922,0.08364231936004371,-0.08901867133627228,0.07336365770807525,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.8
250,1,0.9,0.8,0,0.8,tspa,yint,0.921,0.08202190559585117,-0.08099374673337412,-0.005397584384590823,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.8
250,1,0.9,0.8,0,0.8,upi,yint,0.908,0.08412066300778234,-0.12528047204453807,-0.1529344276525601,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.8
250,1,0.9,0.8,0,0.9,rapi,yint,0.9339999999999999,0.07028324354118233,-0.06883074038451897,0.011967900466226061,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.9
250,1,0.9,0.8,0,0.9,tspa,yint,0.9275,0.07019660354683743,-0.06103865124508023,-0.05723471668469347,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.9
250,1,0.9,0.8,0,0.9,upi,yint,0.927,0.07044733643328054,-0.07108415157530679,-0.11768439298516954,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.9
250,1,0.9,0.8,0.3,0.7,rapi,yint,0.9275,0.09829409592283865,-0.07336643306488877,0.26265725426346903,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.7
250,1,0.9,0.8,0.3,0.7,tspa,yint,0.9305,0.09421030311920937,-0.08344759847878469,0.18209585701288414,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.7
250,1,0.9,0.8,0.3,0.7,upi,yint,0.86,0.10376066103273845,-0.24128488187559538,-0.11159925181071033,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.7
250,1,0.9,0.8,0.3,0.8,rapi,yint,0.9305,0.08130097504966576,-0.08052600954725164,0.17116819277088197,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.8
250,1,0.9,0.8,0.3,0.8,tspa,yint,0.926,0.08034263836675572,-0.09209204658935599,0.13543929945233096,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.8
250,1,0.9,0.8,0.3,0.8,upi,yint,0.913,0.08104412429246215,-0.135586465951122,-0.009217669924661663,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.8
250,1,0.9,0.8,0.3,0.9,rapi,yint,0.9345,0.06785033009747014,-0.06289875508607756,0.07054533389373803,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.9
250,1,0.9,0.8,0.3,0.9,tspa,yint,0.9165,0.0708817597955661,-0.09809732527141002,0.10978626548942184,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.9
250,1,0.9,0.8,0.3,0.9,upi,yint,0.9145,0.07039379617327245,-0.10617445570035666,0.05200402497377042,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.9
250,1,0.9,0.8,0.6,0.7,rapi,yint,0.8965,0.10391341596367519,-0.030316582568147954,0.6157186025797806,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.7
250,1,0.9,0.8,0.6,0.7,tspa,yint,0.8815,0.10091381460504123,-0.096502658151291,0.5807095364487281,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.7
250,1,0.9,0.8,0.6,0.7,upi,yint,0.869,0.09944874396758874,-0.21603156697277515,0.3011687771654036,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.7
250,1,0.9,0.8,0.6,0.8,rapi,yint,0.916,0.0794657879393062,-0.007693733005270098,0.47214828941456627,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.8
250,1,0.9,0.8,0.6,0.8,tspa,yint,0.8554999999999999,0.09008458981351697,-0.12064015852370602,0.5931029228976217,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.8
250,1,0.9,0.8,0.6,0.8,upi,yint,0.868,0.0867036762215034,-0.1527968412732713,0.4630758860379746,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.8
250,1,0.9,0.8,0.6,0.9,rapi,yint,0.935,0.06386826243560209,-0.017207458952597898,0.24741395625906829,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.9
250,1,0.9,0.8,0.6,0.9,tspa,yint,0.8305,0.08528426832294475,-0.16931062324478108,0.6040823613466606,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.9
250,1,0.9,0.8,0.6,0.9,upi,yint,0.8375,0.08330603312095448,-0.1746060205320239,0.5548943640079051,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.9
250,1,0.9,0.85,0,0.7,rapi,yint,0.9339999999999999,0.09571796825763901,-0.06742986790125727,0.09699320925865547,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.7
250,1,0.9,0.85,0,0.7,tspa,yint,0.9305,0.09363536891717586,-0.06975524194747651,0.0113798842425186,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.7
250,1,0.9,0.85,0,0.7,upi,yint,0.8605,0.10540582712891863,-0.21192791670494127,-0.25854501347929837,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.7
250,1,0.9,0.85,0,0.8,rapi,yint,0.9285,0.08031128533276936,-0.06505621224211555,0.014374151325887366,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.8
250,1,0.9,0.85,0,0.8,tspa,yint,0.929,0.07890563445065293,-0.05651538057790639,-0.051637064263870346,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.8
250,1,0.9,0.85,0,0.8,upi,yint,0.911,0.08149878471121128,-0.09925905861172724,-0.1833028952816187,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.8
250,1,0.9,0.85,0,0.9,rapi,yint,0.9375,0.06846282079893246,-0.049608685315431056,0.028887596968079497,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.9
250,1,0.9,0.85,0,0.9,tspa,yint,0.9395,0.06834217057645871,-0.041809770303279814,-0.028076499510180666,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.9
250,1,0.9,0.85,0,0.9,upi,yint,0.9375,0.06862318908872711,-0.0526727697530085,-0.07405225447441681,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.9
250,1,0.9,0.85,0.3,0.7,rapi,yint,0.9395,0.09341968806010104,-0.046849336606271774,0.23647380538719037,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.7
250,1,0.9,0.85,0.3,0.7,tspa,yint,0.94,0.08958343409073079,-0.056451023217582774,0.15945455167034797,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.7
250,1,0.9,0.85,0.3,0.7,upi,yint,0.893,0.09819543724753166,-0.2027527636652109,-0.0918419664355241,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.7
250,1,0.9,0.85,0.3,0.8,rapi,yint,0.9339999999999999,0.07841299733269395,-0.05539472638756615,0.18051375837145103,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.8
250,1,0.9,0.85,0.3,0.8,tspa,yint,0.9305,0.07811806215112652,-0.07256996004547689,0.1686392208021956,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.8
250,1,0.9,0.85,0.3,0.8,upi,yint,0.919,0.07873734936994597,-0.11496783944169064,0.05049006972337489,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.8
250,1,0.9,0.85,0.3,0.9,rapi,yint,0.9315,0.06739883714205161,-0.06129648517218311,0.09575345391494917,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.9
250,1,0.9,0.85,0.3,0.9,tspa,yint,0.919,0.07081574858194017,-0.09596472838108994,0.16180335476281996,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.9
250,1,0.9,0.85,0.3,0.9,upi,yint,0.92,0.07034116622801082,-0.10242478495929308,0.12130413880380334,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.9
250,1,0.9,0.85,0.6,0.7,rapi,yint,0.9045,0.10050368598067097,-0.020459646908896567,0.5974213189130555,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.7
250,1,0.9,0.85,0.6,0.7,tspa,yint,0.8835,0.0989502320352335,-0.0944671996112112,0.567085093539958,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.7
250,1,0.9,0.85,0.6,0.7,upi,yint,0.873,0.0969894700187963,-0.1914452267881145,0.3294188795644231,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.7
250,1,0.9,0.85,0.6,0.8,rapi,yint,0.92,0.07794331125461405,-0.015069258904210514,0.4366445249622216,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.8
250,1,0.9,0.85,0.6,0.8,tspa,yint,0.8614999999999999,0.08935071304565254,-0.12707568103208644,0.5842825435093626,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.8
250,1,0.9,0.85,0.6,0.8,upi,yint,0.8665,0.08606576494345515,-0.14810140831177854,0.4793974385411585,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.8
250,1,0.9,0.85,0.6,0.9,rapi,yint,0.945,0.06249538379992815,0.003258702597701113,0.25759790250493836,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.9
250,1,0.9,0.85,0.6,0.9,tspa,yint,0.8385,0.08568197874959378,-0.155444549478288,0.6543235629231064,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.9
250,1,0.9,0.85,0.6,0.9,upi,yint,0.843,0.08415903126167582,-0.16002635725261372,0.6172447712903032,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.9
500,1,0.9,0.75,0,0.7,rapi,yint,0.9335,0.06818028852775468,-0.06491732678356266,0.0947528256140634,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.7
500,1,0.9,0.75,0,0.7,tspa,yint,0.937,0.06681640601351273,-0.06123788485615267,0.016937257168633146,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.7
500,1,0.9,0.75,0,0.7,upi,yint,0.8945,0.07296259770886121,-0.1572218802593618,-0.28877240936786924,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.7
500,1,0.9,0.75,0,0.8,rapi,yint,0.924,0.058450054382739716,-0.07739911091034424,0.09047445014707974,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.8
500,1,0.9,0.75,0,0.8,tspa,yint,0.9305,0.05733510855619324,-0.06997390011194082,0.00838402523365602,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.8
500,1,0.9,0.75,0,0.8,upi,yint,0.9135,0.05807464895802731,-0.09332918696199999,-0.1737867313068396,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.8
500,1,0.9,0.75,0,0.9,rapi,yint,0.9305,0.050846912754563496,-0.08548722062425995,0.05394451652617917,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.9
500,1,0.9,0.75,0,0.9,tspa,yint,0.9245,0.051110008330755706,-0.08712069440770376,-0.03481365225438003,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.9
500,1,0.9,0.75,0,0.9,upi,yint,0.9215,0.05112832048552207,-0.09140980168311541,-0.13067834707802953,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.9
500,1,0.9,0.75,0.3,0.7,rapi,yint,0.9265,0.07049316501420608,-0.08432594593872156,0.3006921473762075,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.7
500,1,0.9,0.75,0.3,0.7,tspa,yint,0.924,0.06723585935749768,-0.09025199234509262,0.22251222936618326,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.7
500,1,0.9,0.75,0.3,0.7,upi,yint,0.9035,0.06874382247444326,-0.17254581253740264,-0.0626775107095785,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.7
500,1,0.9,0.75,0.3,0.8,rapi,yint,0.924,0.05821659208895654,-0.07379432554463539,0.270110127790465,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.8
500,1,0.9,0.75,0.3,0.8,tspa,yint,0.91,0.058244653971501886,-0.09578082480341388,0.2516629657685758,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.8
500,1,0.9,0.75,0.3,0.8,upi,yint,0.915,0.056565604118688155,-0.11616455047220908,0.08181120445788885,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.8
500,1,0.9,0.75,0.3,0.9,rapi,yint,0.9359999999999999,0.04774163819551732,-0.04616294437792612,0.16336435547316772,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.9
500,1,0.9,0.75,0.3,0.9,tspa,yint,0.919,0.05044171198364228,-0.085762070039614,0.23030059788651644,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.9
500,1,0.9,0.75,0.3,0.9,upi,yint,0.9185,0.04947038299150856,-0.09301581838442907,0.13978426087991794,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.3,Reliability == 0.9
500,1,0.9,0.75,0.6,0.7,rapi,yint,0.8475,0.08195205064342231,-0.026786673208933243,0.8708296866801941,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.7
500,1,0.9,0.75,0.6,0.7,tspa,yint,0.8220000000000001,0.08022819875405475,-0.10137987612192056,0.8266591172041927,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.7
500,1,0.9,0.75,0.6,0.7,upi,yint,0.855,0.07172648811689811,-0.1462467022323649,0.5531210727382596,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.7
500,1,0.9,0.75,0.6,0.8,rapi,yint,0.8815,0.0628368469279335,-0.019866841895946008,0.7003204615660238,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.8
500,1,0.9,0.75,0.6,0.8,tspa,yint,0.779,0.07396304415234829,-0.13218331689038387,0.8845592573701366,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.8
500,1,0.9,0.75,0.6,0.8,upi,yint,0.8165,0.06863165740481127,-0.14776018021642445,0.7317439942261563,2000,italic(N) == 500,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.8
