N,beta1,beta2,beta3,cor_xm,rel,method,par,bias,rmse,rse_bias,std_bias,REPLICATIONS,N_lab,beta1_lab,beta2_lab,beta3_lab,cor_xm_lab,rel_lab
100,1,0.9,0.8,0,0.9,rapi,ym,0.007501073260975762,0.10793682390794886,-0.09187207552425214,0.06948908275541535,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.8,0,0.9,rapi,yx,-0.0022188003055226826,0.106719558872163,-0.08269859831971949,-0.02074338466881283,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.8,0,0.9,tspa,yint,0.010504937495079896,0.13022666665359525,-0.16789061777506353,0.08072772311937312,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.8,0,0.9,tspa,ym,0.004977533417595474,0.10706390913154253,-0.09006788030681867,0.0464250613209598,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.8,0,0.9,tspa,yx,-0.005069708198323673,0.10629430734818951,-0.08270180517755799,-0.04762982977699803,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.8,0,0.9,upi,yint,-0.007068656346606887,0.12503975099452228,-0.18318300192947223,-0.056480089418669506,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.8,0,0.9,upi,ym,0.007811690506440097,0.1082610533091032,-0.08256752647740295,0.07216354348351164,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.8,0,0.9,upi,yx,-0.003319289871615073,0.10814340271234756,-0.08398163040090245,-0.030631012910056203,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.8,0.3,0.7,rapi,yint,0.028287595040440764,0.20468890594450656,-0.1184889853040807,0.13918761819172704,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.8,0.3,0.7,rapi,ym,0.0042095868168318396,0.1568786831897829,-0.1266585912265561,0.02677586346225074,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.8,0.3,0.7,rapi,yx,0.010583606843953309,0.1556817707511115,-0.12313302197332232,0.06796938947053345,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.8,0.3,0.7,tspa,yint,9.12001930716487e-4,0.1715548929670429,-0.1251873167118449,0.005302862005241054,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.8,0.3,0.7,tspa,ym,-0.004347777131645685,0.15061551091779504,-0.1475482292756064,-0.028806476255624967,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.8,0.3,0.7,tspa,yx,0.0013111299389329274,0.149046358981062,-0.14035038205488426,0.008775112799650762,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.8,0.3,0.7,upi,yint,-0.05524836784227539,0.18060668765590007,-0.34060816693266394,-0.32050279171385176,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.8,0.3,0.7,upi,ym,0.006009330528441595,0.1434587037222268,-0.13699479292025007,0.041820776193705216,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.8,0.3,0.7,upi,yx,0.016398916488636964,0.16072720676128993,-0.22168612090403217,0.10230801357934201,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.8,0.3,0.8,rapi,yint,0.028044379514929545,0.14532925893011328,-0.10548915375762635,0.19617552857671142,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.8,0.3,0.8,rapi,ym,-0.0033786802156200737,0.12380764393006716,-0.08531905917350258,-0.027231586668156477,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.8,0.3,0.8,rapi,yx,0.010518753676558785,0.1066485457387878,0.07455697942332296,0.09886523751296641,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.8,0.3,0.8,tspa,yint,0.010159608095796928,0.13883249033761771,-0.1290068941631911,0.07319195757069794,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.8,0.3,0.8,tspa,ym,-0.0050505092497928955,0.1230596524525813,-0.09884232411471594,-0.04097293671602874,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.8,0.3,0.8,tspa,yx,0.005181004758204698,0.10499342541109051,0.06306198507379879,0.04928251138431431,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.8,0.3,0.8,upi,yint,-0.019007589525038594,0.14662648746897167,-0.24201886648747406,-0.1304086034668306,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.8,0.3,0.8,upi,ym,6.351179653119221e-4,0.12679481236378698,-0.12529664058026557,0.004996546126153634,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.8,0.3,0.8,upi,yx,0.008319912740960621,0.11012719291672259,0.04347036989950204,0.07557508908079073,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.8,0.3,0.9,rapi,yint,0.004050478074689101,0.1176682553988538,-0.13850852441577854,0.0343570580883346,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.8,0.3,0.9,rapi,ym,0.007679580351272947,0.11168919956269131,-0.09718059243524135,0.0687490812162115,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.8,0.3,0.9,rapi,yx,0.011694244765156804,0.11525099838063346,-0.12378161311610725,0.10173872492109075,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.8,0.3,0.9,tspa,yint,-0.0031808253961379193,0.11405500674604417,-0.12287759780347296,-0.027829536437874565,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.8,0.3,0.9,tspa,ym,0.0054125208600720315,0.1118862731363091,-0.10369789734472301,0.04831067108468516,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.8,0.3,0.9,tspa,yx,0.010033446766251421,0.1146858733795835,-0.1240625571634969,0.08760324070386817,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.8,0.3,0.9,upi,yint,-0.0015095993105747555,0.11742037198544387,-0.1552993282978562,-0.012825245045482185,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.8,0.3,0.9,upi,ym,0.006835108913874194,0.11214944398053646,-0.08964430745014573,0.0609071029932963,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.8,0.3,0.9,upi,yx,0.012023225206850516,0.11542995703055019,-0.11241184378425617,0.10446787829270082,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.8,0.6,0.7,rapi,yint,0.03196126321912575,0.1746728782646301,-0.12786115355706185,0.18565419871204744,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.8,0.6,0.7,rapi,ym,-0.002667532244632861,0.1998582995263738,-0.04018593901625056,-0.013314894126487543,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.8,0.6,0.7,rapi,yx,0.008075811452974462,0.18066236176465722,0.05907458543072419,0.044633851439456945,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.8,0.6,0.7,tspa,yint,0.013886949070440812,0.15464533184780446,-0.09310214540295947,0.08993726978960814,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.8,0.6,0.7,tspa,ym,-0.007381662669451371,0.1895399441949782,-0.020576771179321773,-0.03887716514246919,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.8,0.6,0.7,tspa,yx,0.00477800629755728,0.1710367432628629,0.08342536168818349,0.02787650776784877,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.8,0.6,0.7,upi,yint,-0.03169641529509584,0.19123140909218947,-0.3813502286045559,-0.16765309303048948,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.8,0.6,0.7,upi,ym,-0.009490895431444074,0.21656345208447456,-0.13180644822116927,-0.04375735114738751,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.8,0.6,0.7,upi,yx,0.019295764137546,0.20256217212926642,-0.07003232545288618,0.09545410367773105,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.8,0.6,0.8,rapi,yint,0.020121901898332947,0.13137533158498355,-0.1675642567851442,0.15460427998251625,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.8,0.6,0.8,rapi,ym,0.0047061319881549915,0.15793159862134096,-0.08114007541905677,0.029737161704064655,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.8,0.6,0.8,rapi,yx,0.0024484243414622784,0.14462073333944567,0.005227499987698447,0.01689001043613215,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.8,0.6,0.8,tspa,yint,0.012711673960742492,0.1282069961908527,-0.18009587033842644,0.09939117391221704,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.8,0.6,0.8,tspa,ym,-0.0017435110363343042,0.1572814980090009,-0.10172332156310682,-0.011058221627038007,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.8,0.6,0.8,tspa,yx,0.003970351528174662,0.1378360350000979,0.024965756986989884,0.028744712905823464,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.8,0.6,0.8,upi,yint,0.022544382154604817,0.15331670397986435,-0.3196068544917846,0.14828836788009872,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.8,0.6,0.8,upi,ym,-0.0021149277521755254,0.16119070188281573,-0.1207853242404221,-0.013088939959369366,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.8,0.6,0.8,upi,yx,0.0073200935584840565,0.14322336360378982,-0.009218530791463064,0.051048416650141835,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.8,0.6,0.9,rapi,yint,0.004208147659280691,0.09373202290440898,-0.09454234662765126,0.04482833884853582,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.8,0.6,0.9,rapi,ym,0.026569534985616605,0.12760792440560711,-0.02669082359756869,0.21234490454318036,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.8,0.6,0.9,rapi,yx,-0.019078366839211342,0.12411449371018608,-0.008584513249344616,-0.15517533922787552,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.8,0.6,0.9,tspa,yint,0.001727152310247581,0.09537982598388078,-0.11790815315986347,0.018065786266020702,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.8,0.6,0.9,tspa,ym,0.025045673751327054,0.12676663082781478,-0.029413967267186036,0.20104142506450393,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.8,0.6,0.9,tspa,yx,-0.021160908310235784,0.12252955682548432,-5.593780564504547e-4,-0.17489606658132165,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.8,0.6,0.9,upi,yint,0.03572286049240438,0.1241424549138752,-0.2087043158119507,0.29971355447679204,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.8,0.6,0.9,upi,ym,0.024715238673784647,0.12853097835126806,-0.02976429001770775,0.19545638699564227,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.8,0.6,0.9,upi,yx,-0.019749943372067365,0.12419262065530959,-0.005289803615050048,-0.16067332453746677,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.85,0,0.7,rapi,yint,0.058649459334156454,0.21814878578523386,-0.10001492451556848,0.2784289953568256,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.7
100,1,0.9,0.85,0,0.7,rapi,ym,0.011653262021389953,0.15059835737404864,-0.11088515274823263,0.07741817357207063,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.7
100,1,0.9,0.85,0,0.7,rapi,yx,-0.01292154941814424,0.13812359758352039,-0.03952887647349779,-0.09372749896024832,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.7
100,1,0.9,0.85,0,0.7,tspa,yint,0.020973320938079673,0.17971004171586938,-0.08544135438096645,0.11721531420553409,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.7
100,1,0.9,0.85,0,0.7,tspa,ym,2.5448799455200484e-4,0.13201527343099964,-0.059617111646323884,0.0019228945436890747,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.7
100,1,0.9,0.85,0,0.7,tspa,yx,-0.024062201116338253,0.13065580966001408,-0.03932368275158249,-0.1869006767312909,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.7
100,1,0.9,0.85,0,0.7,upi,yint,-0.06390570554247048,0.19183325341190788,-0.36445977697850207,-0.3524282311885457,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.7
100,1,0.9,0.85,0,0.7,upi,ym,0.007886209495554807,0.13596273586412672,-0.1136607827929037,0.05795511059858137,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.7
100,1,0.9,0.85,0,0.7,upi,yx,-0.01585462438273079,0.1303298505830898,-0.07097618256000704,-0.12225344795594105,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.7
100,1,0.9,0.85,0,0.8,rapi,yint,0.004290975968244375,0.15187626026459877,-0.14385216996277583,0.028193638850519287,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.8
100,1,0.9,0.85,0,0.8,rapi,ym,-0.0027391103819113718,0.12096764031482585,-0.10103733952168925,-0.022592444792619997,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.8
100,1,0.9,0.85,0,0.8,rapi,yx,-0.015581102731908368,0.12443897547567873,-0.1292826170407091,-0.12588809215974375,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.8
100,1,0.9,0.85,0,0.8,tspa,yint,-0.003802637765968302,0.14209814114168942,-0.10696425827551581,-0.026703221767050835,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.8
100,1,0.9,0.85,0,0.8,tspa,ym,-0.00929236593884839,0.1187462869680767,-0.0965502868402418,-0.07829817407908203,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.8
100,1,0.9,0.85,0,0.8,tspa,yx,-0.020308198257090994,0.12162167124203167,-0.11611671722434491,-0.16893219756415664,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.8
100,1,0.9,0.85,0,0.8,upi,yint,-0.040260724629838145,0.1538434058789329,-0.2714487243348176,-0.2704703610510642,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.8
100,1,0.9,0.85,0,0.8,upi,ym,-0.0052591682447434675,0.11885895046471051,-0.1005104919862233,-0.04417964921781142,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.8
100,1,0.9,0.85,0,0.8,upi,yx,-0.016144616978861274,0.1248494142635646,-0.14291376960045576,-0.13008120978057988,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.8
100,1,0.9,0.85,0,0.9,rapi,yint,0.0067337190710964456,0.10669677777988668,0.02315827529093628,0.06307857138317072,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.85,0,0.9,rapi,ym,0.003366509800145982,0.10557340777709737,-0.07285222483361242,0.03182422223304785,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.85,0,0.9,rapi,yx,-0.001320003887204155,0.10949902821224931,-0.10821185707837744,-0.012025635719800771,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.85,0,0.9,tspa,yint,0.001446564954057805,0.10604844060079487,0.010302303417814018,0.013607727392113978,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.85,0,0.9,tspa,ym,0.0017721528550770894,0.10585176556734162,-0.08194722019787481,0.016702269438244422,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.85,0,0.9,tspa,yx,-0.0045208348807294204,0.10837612491615585,-0.1034018886115029,-0.041646139599014795,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.85,0,0.9,upi,yint,-0.011151953497749268,0.10513443063142243,-0.020109357273219608,-0.10640808149080011,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.85,0,0.9,upi,ym,0.002474856511811829,0.10547781036869577,-0.06169818201101207,0.023411003892567298,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.85,0,0.9,upi,yx,-0.0018623750101568796,0.10851519363395735,-0.0884455313745579,-0.017121905489692085,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.85,0.3,0.7,rapi,yint,0.053920129496692476,0.21037557694008865,-0.14514785155166765,0.26449780267756845,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.85,0.3,0.7,rapi,ym,-0.027013990240600652,0.15709105514244304,-0.10638072806487375,-0.17412738155809543,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.85,0.3,0.7,rapi,yx,0.010681066516085996,0.14539491561262619,-0.04244608404946615,0.07347709864603799,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.85,0.3,0.7,tspa,yint,0.02368759540586608,0.17810997340976784,-0.13822560841008646,0.1338503262299285,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.85,0.3,0.7,tspa,ym,-0.03576533548434699,0.15534085343212206,-0.1379172152175876,-0.23600180918368724,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.85,0.3,0.7,tspa,yx,9.218612623196412e-4,0.13688142458861366,-0.045220043591288506,0.006718037736590084,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.85,0.3,0.7,upi,yint,-0.04924260797564416,0.17733573630360033,-0.34574484866272737,-0.288323785070793,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.85,0.3,0.7,upi,ym,-0.022099059154537606,0.15369553701591213,-0.17280368597322893,-0.1449307139043183,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.85,0.3,0.7,upi,yx,0.009213635539000505,0.13893339727836346,-0.09493620018784155,0.06629686914457797,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.85,0.3,0.8,rapi,yint,0.025360998568429004,0.12864789907278232,-0.045778299742010864,0.2005775680184267,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.85,0.3,0.8,rapi,ym,-0.0012700836872626192,0.13584166602310732,-0.1514047335798897,-0.009326739833596174,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.85,0.3,0.8,rapi,yx,0.0184265496018489,0.11685705745317877,0.0011784024607932597,0.159282517372178,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.85,0.3,0.8,tspa,yint,0.011860892055585714,0.12173843055183647,-0.05556320007600979,0.0976500128858556,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.85,0.3,0.8,tspa,ym,-0.006823332081846327,0.13089170354292906,-0.14141425817221398,-0.05206991016961498,200,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.8
