N,beta1,beta2,beta3,cor_xm,rel,method,par,coverage,rmse,rse_bias,std_bias,REPLICATIONS,N_lab,beta1_lab,beta2_lab,beta3_lab,cor_xm_lab,rel_lab
100,1,0.9,0.8,0,0.8,tspa,yint,0.9455,0.14758889902602867,-0.07302329372555671,0.030302087226852258,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.8
100,1,0.9,0.8,0,0.8,upi,yint,0.865,0.23310177088157177,-0.29912129553979017,-0.06695359485186479,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.8
100,1,0.9,0.8,0,0.9,rapi,yint,0.95,0.11923724109507053,-0.020365306615931167,0.07625290324720252,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.8,0,0.9,tspa,yint,0.9515,0.11545327744538386,-0.023370088802138755,3.5495866180104533e-4,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.8,0,0.9,upi,yint,0.925,0.12230714919913889,-0.06795899045660181,-0.10644366380860575,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.8,0.3,0.7,rapi,yint,0.9615,0.34475900876928894,-0.11525331629858582,0.22596922632966585,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.8,0.3,0.7,tspa,yint,0.947,0.19304167392885252,-0.11348920865722967,0.08836578446460241,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.8,0.3,0.7,upi,yint,0.7845,0.40680930871010595,-0.35829082282911273,-0.04230204710876832,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.8,0.3,0.8,rapi,yint,0.9545,0.147845454822013,-0.054412318183739594,0.19630013983708497,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.8,0.3,0.8,tspa,yint,0.9525,0.13078595582209152,-0.03291690939844427,0.057725623647366456,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.8,0.3,0.8,upi,yint,0.882,0.21765994246576967,-0.29912263625375635,-0.0031451479756133723,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.8,0.3,0.9,rapi,yint,0.948,0.11070105470756597,-0.021949996755826207,0.06625586456437477,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.8,0.3,0.9,tspa,yint,0.944,0.10746627222274449,-0.025719923616870144,-0.021036379629593954,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.8,0.3,0.9,upi,yint,0.9305,0.11388998556644751,-0.05872664960547791,-0.11364009779282265,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.8,0.6,0.7,rapi,yint,0.9625,1.0377122944143444,-0.3435828796629249,0.0868321404642235,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.8,0.6,0.7,tspa,yint,0.9525,0.1839634066391589,-0.1886935486648701,0.13054337316332024,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.8,0.6,0.7,upi,yint,0.8315,0.34852871395335305,-0.31362294128351986,0.027416355138737258,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.8,0.6,0.8,rapi,yint,0.9555,0.12321712203982593,-0.03485765083836878,0.16815616316611184,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.8,0.6,0.8,tspa,yint,0.9535,0.11353234037295461,-0.030438237312943817,0.03904462183980393,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.8,0.6,0.8,upi,yint,0.8895,0.16078272751504086,-0.22857265366742507,-0.05518752263126963,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.8,0.6,0.9,rapi,yint,0.9515,0.09542766762674271,-0.004344427006224394,0.04771464169012839,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.8,0.6,0.9,tspa,yint,0.9465,0.09281474187728472,-0.0022444524796766396,-0.019641329143089314,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.8,0.6,0.9,upi,yint,0.9315,0.09949927370792928,-0.03665289444426434,-0.10420686655979136,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.85,0,0.7,rapi,yint,0.965,0.43745329647818254,-0.25840260538497284,0.20981842969426162,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.7
100,1,0.9,0.85,0,0.7,tspa,yint,0.9495,0.5158828476423785,-0.4823429949640229,0.06929399469203103,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.7
100,1,0.9,0.85,0,0.7,upi,yint,0.798,2.1213426453195363,-0.8070947969682597,6.262689737967207e-4,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.7
100,1,0.9,0.85,0,0.8,rapi,yint,0.9525,0.15966650560572115,-0.06854358631316104,0.2029114471957013,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.8
100,1,0.9,0.85,0,0.8,tspa,yint,0.944,0.14367586170058314,-0.06456046096782908,0.07618786144183673,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.8
100,1,0.9,0.85,0,0.8,upi,yint,0.8755,0.20836168841438085,-0.2390769040292834,-0.021682387819811806,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.8
100,1,0.9,0.85,0,0.9,rapi,yint,0.9475,0.11898554417511341,-0.019771376074353753,0.08315976613419165,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.85,0,0.9,tspa,yint,0.9465,0.11517091967445245,-0.020845078993562027,0.013398584722735715,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.85,0,0.9,upi,yint,0.935,0.12457411710157214,-0.06629975612978689,-0.05145788453727646,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.85,0.3,0.7,rapi,yint,0.9595,0.36165924958751633,-0.20873125314285546,0.22082436277823284,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.85,0.3,0.7,tspa,yint,0.944,0.20524478936233373,-0.17062205982883238,0.11150442930353219,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.85,0.3,0.7,upi,yint,0.7995,0.4660303921777984,-0.3246569374337841,0.00961326722205083,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.85,0.3,0.8,rapi,yint,0.9515,0.14576595878992957,-0.05132500815903496,0.1772133944258527,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.85,0.3,0.8,tspa,yint,0.947,0.13292840258496977,-0.054426013910008786,0.0357718075301211,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.85,0.3,0.8,upi,yint,0.8875,0.218965967503322,-0.32628452481320125,-0.03597229957330311,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.85,0.3,0.9,rapi,yint,0.954,0.11028330649406429,-0.016663142097250283,0.06018149201062859,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.85,0.3,0.9,tspa,yint,0.9525,0.10697560453325394,-0.015944701861209998,-0.00814224876337642,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.85,0.3,0.9,upi,yint,0.9355,0.11228022330647017,-0.031234192915894243,-0.07835652598778722,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.85,0.6,0.7,rapi,yint,0.9565,0.31214218066979516,-0.3186354270745606,0.18557504887246024,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.85,0.6,0.7,tspa,yint,0.943,0.16185701840585587,-0.122390868336829,0.1127019207713063,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.85,0.6,0.7,upi,yint,0.8345,0.5388765672454874,-0.46376773489904377,0.024810335769714895,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.85,0.6,0.8,rapi,yint,0.95,0.12287538049352081,-0.039986754039553096,0.15933616624780322,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.85,0.6,0.8,tspa,yint,0.945,0.11352547253598932,-0.034483721587445726,0.04079160197995917,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.85,0.6,0.8,upi,yint,0.8935,0.18119938618511414,-0.27949313942748444,-0.022726210446028544,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.85,0.6,0.9,rapi,yint,0.9515,0.09579443431652901,-0.006299530815186527,0.07257932026941025,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.85,0.6,0.9,tspa,yint,0.9485,0.09315082028486539,-0.00348476985832602,0.011020030067610499,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.85,0.6,0.9,upi,yint,0.9365,0.10094427392646099,-0.04412939817251471,-0.04996238748281821,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.9
250,1,0.9,0.75,0,0.7,rapi,yint,0.959,0.12163014952373973,-0.04659641013445237,0.26389891553712846,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.7
250,1,0.9,0.75,0,0.7,tspa,yint,0.9575,0.10751898109445646,-0.037829116824857456,0.0951377145794777,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.7
250,1,0.9,0.75,0,0.7,upi,yint,0.8089999999999999,0.20612636522824446,-0.3591664388057201,-0.09565040774508378,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.7
250,1,0.9,0.75,0,0.8,rapi,yint,0.9535,0.08883842609613639,-0.01218977915494468,0.1614566926650457,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.8
250,1,0.9,0.75,0,0.8,tspa,yint,0.9505,0.08396833992321578,-0.011591965265162707,0.036904028461250196,2000,italic(N) == 250,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0,Reliability == 0.8
