N,beta1,beta2,beta3,cor_xm,rel,method,par,coverage,rmse,rse_bias,std_bias,REPLICATIONS,N_lab,beta1_lab,beta2_lab,beta3_lab,cor_xm_lab,rel_lab
100,1,0.9,0.8,0.3,0.9,upi,yint,0.937,0.11950787503508128,-0.044488684912271426,0.031351252425588026,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.8,0.6,0.7,rapi,yint,0.961,0.7592840242535288,-0.19295679508620522,0.10502461545499898,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.8,0.6,0.7,tspa,yint,0.946,0.4344194929972177,-0.42953221141223963,0.04676941356381199,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.8,0.6,0.7,upi,yint,0.892,0.246570802456878,0.22810912435026154,0.07908619937574232,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.8,0.6,0.8,rapi,yint,0.9515,0.1266769335355835,-0.04237168078352227,0.1860548639187929,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.8,0.6,0.8,tspa,yint,0.9465,0.11576059740970834,-0.03661983735522101,0.054812144096865856,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.8,0.6,0.8,upi,yint,0.9265,0.15540696691712771,-0.10053591571121245,0.10139025225574101,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.8,0.6,0.9,rapi,yint,0.9505,0.09961452376558383,-0.03316451905545503,0.06917742169795121,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.8,0.6,0.9,tspa,yint,0.947,0.09707027336820803,-0.033883255346949914,0.005414929082949033,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.8,0.6,0.9,upi,yint,0.9415,0.10580362813091825,-0.045467334667847914,0.031196290785911265,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.85,0,0.7,rapi,yint,0.9635,1.5861882390973234,-0.1779380695431625,0.08343858421083097,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.7
100,1,0.9,0.85,0,0.7,tspa,yint,0.946,0.24447774791536883,-0.2075106819028022,0.10589220921461567,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.7
100,1,0.9,0.85,0,0.7,upi,yint,0.8825000000000001,0.4390158085979939,1.0983440843002232,0.039161811505285214,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.7
100,1,0.9,0.85,0,0.8,rapi,yint,0.9585,0.15007118313406972,-0.024156158561565166,0.15598550342508016,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.8
100,1,0.9,0.85,0,0.8,tspa,yint,0.9515,0.13690809112362698,-0.025126962460512714,0.021180343302368045,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.8
100,1,0.9,0.85,0,0.8,upi,yint,0.924,0.17536399227995825,-0.07552982569672506,0.04362636099913129,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.8
100,1,0.9,0.85,0,0.9,rapi,yint,0.9495,0.11681333760009394,-0.007663481955830664,0.06036178000153719,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.85,0,0.9,tspa,yint,0.95,0.11385164420837371,-0.012812251364691774,-0.007138739531602729,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.85,0,0.9,upi,yint,0.9565,0.12103085905081175,-2.8161172638563325e-4,0.014068908212133684,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.85,0.3,0.7,rapi,yint,0.971,0.4161411171786288,-0.2032014113580285,0.18382800588974418,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.85,0.3,0.7,tspa,yint,0.95,0.19107535896648395,-0.09986170703458275,0.07050594768308599,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.85,0.3,0.7,upi,yint,0.88,0.3490974778878276,1.5177783256808515,0.06251727628470166,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.85,0.3,0.8,rapi,yint,0.9495,0.1462087927081922,-0.05804236694532017,0.165780583325098,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.85,0.3,0.8,tspa,yint,0.9455,0.13321036256906352,-0.057790288905831155,0.028539172035751088,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.85,0.3,0.8,upi,yint,0.927,0.20532497528463428,-0.11956411889765706,0.07613394294692752,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.8
100,1,0.9,0.85,0.3,0.9,rapi,yint,0.9525,0.10908866429181105,-0.014646692843586995,0.03749806769314403,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.85,0.3,0.9,tspa,yint,0.9475,0.10598317521177783,-0.012827080148071324,-0.026176841940264355,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.85,0.3,0.9,upi,yint,0.9505,0.1169349318385737,-0.03170498257205656,0.00932263104070905,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.3,Reliability == 0.9
100,1,0.9,0.85,0.6,0.7,rapi,yint,0.967,0.3297366330667104,-0.3450108319882549,0.1871314771095612,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.85,0.6,0.7,tspa,yint,0.957,0.16376386486336472,-0.08566087331958927,0.11565571906078563,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.85,0.6,0.7,upi,yint,0.902,0.3095531060285004,0.24424385465510268,0.09586666717764893,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.85,0.6,0.8,rapi,yint,0.9575,0.12101748089073874,-0.016605813410686676,0.18681955347664045,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.85,0.6,0.8,tspa,yint,0.956,0.11227899854176644,-0.019393447247453288,0.07336820398994852,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.85,0.6,0.8,upi,yint,0.9405,0.13592200593163686,-0.008935274709765517,0.09783012651133094,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.85,0.6,0.9,rapi,yint,0.949,0.097865385926214,-0.0233944512181542,0.07620231997431427,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.85,0.6,0.9,tspa,yint,0.9450000000000001,0.0953335203947371,-0.022176852472107655,0.014502060077049095,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.85,0.6,0.9,upi,yint,0.9395,0.10327287491691378,-0.026255033914015735,0.031257512509451954,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.85,Correlation_XM == 0.6,Reliability == 0.9
