N,beta1,beta2,beta3,cor_xm,rel,method,par,coverage,rmse,rse_bias,std_bias,REPLICATIONS,N_lab,beta1_lab,beta2_lab,beta3_lab,cor_xm_lab,rel_lab
100,1,0.9,0.75,0.6,0.7,upi,yint,0.8255,0.41316837642912346,-0.41116056224910225,0.00990963858004138,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.7
100,1,0.9,0.75,0.6,0.8,rapi,yint,0.947,0.12901009748775472,-0.059854366556914895,0.1781812757337766,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.75,0.6,0.8,tspa,yint,0.9355,0.11869635028595399,-0.05809188191369963,0.05122398201527769,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.75,0.6,0.8,upi,yint,0.8725,0.15008215087805651,-0.1907945937114267,-0.10704836233353654,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.8
100,1,0.9,0.75,0.6,0.9,rapi,yint,0.952,0.09952377595410324,-0.020697104591042792,0.07420716968815405,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.75,0.6,0.9,tspa,yint,0.944,0.09658650938060176,-0.023453333704644308,-0.007606470150072185,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.75,0.6,0.9,upi,yint,0.9205,0.10415406412144738,-0.07186341527986917,-0.11771391175755022,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.75,Correlation_XM == 0.6,Reliability == 0.9
100,1,0.9,0.8,0,0.7,rapi,yint,0.9655,0.37989603996843435,-0.22008508474310073,0.22730749294815952,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.7
100,1,0.9,0.8,0,0.7,tspa,yint,0.947,0.37024147969353366,-0.1679721822950565,0.09525668104393387,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.7
100,1,0.9,0.8,0,0.7,upi,yint,0.7945,0.5533069766982488,-0.467980404722914,0.01890193966347274,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.7
100,1,0.9,0.8,0,0.8,rapi,yint,0.942,0.45285392842588496,-0.3354766909670225,0.045828175278247084,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.8
100,1,0.9,0.8,0,0.8,tspa,yint,0.9410000000000001,0.1561535159101004,-0.11329113912763566,0.03730592215055835,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.8
100,1,0.9,0.8,0,0.8,upi,yint,0.867,0.35587196618192074,-0.47682100178442066,-0.0022257417035308497,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.8
100,1,0.9,0.8,0,0.9,rapi,yint,0.9445,0.11901823955130497,-0.02304251356043152,0.05331436268700811,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.8,0,0.9,tspa,yint,0.9405,0.1161259811357896,-0.030779808274588705,-0.021702241235322668,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.8,0,0.9,upi,yint,0.9299999999999999,0.12181323719188507,-0.059640922252631734,-0.12049794609384294,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0,Reliability == 0.9
100,1,0.9,0.8,0.3,0.7,rapi,yint,0.9625,0.3619520753996148,-0.11224831959867188,0.26088494732158024,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.7
100,1,0.9,0.8,0.3,0.7,tspa,yint,0.952,0.20347466949856338,-0.09317024231151916,0.1431163240601395,2000,italic(N) == 100,\beta_{1} == 1,\beta_{1} == 0.9,\beta_{1} == 0.8,Correlation_XM == 0.3,Reliability == 0.7
